prefix,next_char,count,prob
^be,v,11,0.02702702702702703
^be,z,6,0.014742014742014743
^bi,a,46,0.20535714285714285
^bi,b,9,0.04017857142857143
^bi,c,8,0.03571428571428571
^bi,d,14,0.0625
^bi,e,11,0.049107142857142856
^bi,f,2,0.008928571428571428
^bi,g,17,0.07589285714285714
^bi,k,1,0.004464285714285714
^bi,l,4,0.017857142857142856
^bi,m,1,0.004464285714285714
^bi,n,15,0.06696428571428571
^bi,o,18,0.08035714285714286
^bi,r,14,0.0625
^bi,s,41,0.18303571428571427
^bi,t,6,0.026785714285714284
^bi,u,2,0.008928571428571428
^bi,v,7,0.03125
^bi,x,1,0.004464285714285714
^bi,z,7,0.03125
^bl,a,9,0.32142857142857145
^bl,e,9,0.32142857142857145
^bl,i,3,0.10714285714285714
^bl,o,3,0.10714285714285714
^bl,u,4,0.14285714285714285
^bo,a,9,0.015873015873015872
^bo,b,4,0.007054673721340388
^bo,c,47,0.08289241622574955
^bo,d,8,0.014109347442680775
^bo,e,4,0.007054673721340388
^bo,f,3,0.005291005291005291
^bo,g,17,0.029982363315696647
^bo,i,11,0.019400352733686066
^bo,j,1,0.001763668430335097
^bo,l,54,0.09523809523809523
^bo,m,15,0.026455026455026454
^bo,n,83,0.14638447971781304
^bo,o,1,0.001763668430335097
^bo,r,156,0.2751322751322751
^bo,s,77,0.13580246913580246
^bo,t,42,0.07407407407407407
^bo,u,4,0.007054673721340388
^bo,v,19,0.03350970017636684
^bo,z,12,0.021164021164021163
^br,a,106,0.2529832935560859
^br,e,92,0.21957040572792363
^br,g,1,0.002386634844868735
^br,i,66,0.1575178997613365
^br,n,1,0.002386634844868735
^br,o,54,0.1288782816229117
^br,u,99,0.23627684964200477
^bt,t,1,1
^bu,a,1,0.004032258064516129
^bu,b,5,0.020161290322580645
^bu,c,19,0.07661290322580645
^bu,d,9,0.036290322580645164
^bu,e,3,0.012096774193548387
^bu,f,9,0.036290322580645164
^bu,g,23,0.09274193548387097
^bu,i,4,0.016129032258064516
^bu,j,1,0.004032258064516129
^bu,l,16,0.06451612903225806
^bu,m,1,0.004032258064516129
^bu,n,2,0.008064516129032258
^bu,o,24,0.0967741935483871
^bu,r,46,0.18548387096774194
^bu,s,60,0.24193548387096775
^bu,t,18,0.07258064516129033
^bu,v,1,0.004032258064516129
^bu,y,1,0.004032258064516129
^bu,z,5,0.020161290322580645
^by,r,1,1
^ca,',9,0.003437738731856379
^ca,b,32,0.012223071046600458
^ca,c,32,0.012223071046600458
^ca,d,53,0.02024446142093201
^ca,e,4,0.0015278838808250573
^ca,f,15,0.005729564553093965
^ca,g,29,0.011077158135981665
^ca,i,28,0.0106951871657754
^ca,l,262,0.10007639419404125
^ca,m,378,0.1443850267379679
^ca,n,250,0.09549274255156608
^ca,o,10,0.0038197097020626434
^ca,p,228,0.08708938120702826
^ca,r,389,0.14858670741023683
^ca,s,677,0.25859434682964094
^ca,t,64,0.024446142093200916
^ca,u,18,0.006875477463712758
^ca,v,130,0.04965622612681436
^ca,y,1,3.819709702062643e-4
^ca,z,9,0.003437738731856379
^cd,r,1,1
^ce,a,1,0.002070393374741201
^ce,c,25,0.051759834368530024
^ce,d,17,0.035196687370600416
^ce,f,4,0.008281573498964804
^ce,g,3,0.006211180124223602
^ce,i,2,0.004140786749482402
^ce,l,39,0.08074534161490683
^ce,m,8,0.016563146997929608
^ce,n,60,0.12422360248447205
^ce,o,4,0.008281573498964804
^ce,p,18,0.037267080745341616
^ce,r,224,0.463768115942029
^ce,s,60,0.12422360248447205
^ce,t,12,0.024844720496894408
^ce,v,6,0.012422360248447204
^cf,a,1,1
^ch,a,54,0.1569767441860465
^ch,e,42,0.12209302325581395
^ch,i,241,0.7005813953488372
^ch,o,2,0.005813953488372093
^ch,r,3,0.00872093023255814
^ch,t,1,0.0029069767441860465
^ch,u,1,0.0029069767441860465
^ci,a,73,0.1967654986522911
^ci,b,4,0.01078167115902965
^ci,c,38,0.10242587601078167
^ci,d,3,0.008086253369272238
^ci,e,4,0.01078167115902965
^ci,f,2,0.005390835579514825
^ci,g,13,0.03504043126684636
^ci,l,9,0.02425876010781671
^ci,m,41,0.1105121293800539
^ci,n,32,0.0862533692722372
^ci,o,23,0.06199460916442048
^ci,p,11,0.029649595687331536
^ci,r,34,0.09164420485175202
^ci,s,28,0.07547169811320754
^ci,t,21,0.05660377358490566
^ci,u,5,0.013477088948787063
^ci,v,28,0.07547169811320754
^ci,z,2,0.005390835579514825
^cl,a,21,0.3684210526315789
^cl,e,12,0.21052631578947367
^cl,i,6,0.10526315789473684
^cl,o,12,0.21052631578947367
^cl,u,6,0.10526315789473684
^cm,e,1,1
^cn,i,1,1
^co,a,10,0.008396305625524769
^co,b,2,0.0016792611251049538
^co,c,32,0.02686817800167926
^co,d,34,0.028547439126784216
^co,e,5,0.0041981528127623844
^co,f,3,0.0025188916876574307
^co,g,25,0.020990764063811923
^co,i,7,0.005877413937867338
^co,j,1,8.396305625524769e-4
^co,l,378,0.31738035264483627
^co,m,86,0.07220822837951302
^co,n,126,0.10579345088161209
^co,o,2,0.0016792611251049538
^co,p,25,0.020990764063811923
^co,q,1,8.396305625524769e-4
^co,r,303,0.25440806045340053
^co,s,110,0.09235936188077246
^co,t,17,0.014273719563392108
^co,u,3,0.0025188916876574307
^co,v,11,0.009235936188077247
^co,z,10,0.008396305625524769
^cp,a,1,0.5
^cp,r,1,0.5
^cr,a,33,0.12890625
^cr,e,92,0.359375
^cr,i,31,0.12109375
^cr,o,88,0.34375
^cr,p,1,0.00390625
^cr,t,1,0.00390625
^cr,u,9,0.03515625
^cr,y,1,0.00390625
^cs,i,1,1
^cu,b,4,0.022598870056497175
^cu,c,27,0.15254237288135594
^cu,d,2,0.011299435028248588
^cu,f,2,0.011299435028248588
^cu,g,10,0.05649717514124294
^cu,i,2,0.011299435028248588
^cu,l,7,0.03954802259887006
^cu,m,10,0.05649717514124294
^cu,n,13,0.07344632768361582
^cu,o,5,0.02824858757062147
^cu,p,16,0.0903954802259887
^cu,q,1,0.005649717514124294
^cu,r,36,0.2033898305084746
^cu,s,23,0.12994350282485875
^cu,t,13,0.07344632768361582
^cu,v,2,0.011299435028248588
^cu,z,4,0.022598870056497175
^cy,r,1,1
^d',a,5,0.625
^d',e,1,0.125
^d',i,1,0.125
^d',o,1,0.125
^da,d,1,0.0125
^da,f,2,0.025
^da,g,4,0.05
^da,h,1,0.0125
