prefix,next_char,count,prob
^ak,u,1,0.07692307692307693
^al,a,3,0.06666666666666667
^al,b,3,0.06666666666666667
^al,c,2,0.044444444444444446
^al,e,17,0.37777777777777777
^al,f,2,0.044444444444444446
^al,i,4,0.08888888888888889
^al,k,1,0.022222222222222223
^al,m,6,0.13333333333333333
^al,n,1,0.022222222222222223
^al,o,1,0.022222222222222223
^al,t,3,0.06666666666666667
^al,u,2,0.044444444444444446
^am,a,1,0.1111111111111111
^am,b,4,0.4444444444444444
^am,u,2,0.2222222222222222
^am,v,2,0.2222222222222222
^an,a,9,0.10465116279069768
^an,c,1,0.011627906976744186
^an,d,27,0.313953488372093
^an,e,2,0.023255813953488372
^an,g,3,0.03488372093023256
^an,h,3,0.03488372093023256
^an,i,3,0.03488372093023256
^an,n,6,0.06976744186046512
^an,o,1,0.011627906976744186
^an,t,27,0.313953488372093
^an,u,1,0.011627906976744186
^an,y,3,0.03488372093023256
^ap,e,1,0.09090909090909091
^ap,o,6,0.5454545454545454
^ap,r,2,0.18181818181818182
^ap,s,2,0.18181818181818182
^ar,a,6,0.09375
^ar,b,4,0.0625
^ar,c,1,0.015625
^ar,d,1,0.015625
^ar,e,1,0.015625
^ar,i,1,0.015625
^ar,k,13,0.203125
^ar,m,4,0.0625
^ar,o,2,0.03125
^ar,p,2,0.03125
^ar,s,8,0.125
^ar,t,20,0.3125
^ar,y,1,0.015625
^as,h,2,0.16666666666666666
^as,i,1,0.08333333333333333
^as,k,1,0.08333333333333333
^as,l,1,0.08333333333333333
^as,o,1,0.08333333333333333
^as,t,6,0.5
^at,a,4,0.4444444444444444
^at,i,1,0.1111111111111111
^at,k,1,0.1111111111111111
^at,m,1,0.1111111111111111
^at,y,2,0.2222222222222222
^au,d,1,0.25
^au,g,2,0.5
^au,l,1,0.25
^av,a,3,0.13043478260869565
^av,d,3,0.13043478260869565
^av,h,2,0.08695652173913043
^av,i,3,0.13043478260869565
^av,k,1,0.043478260869565216
^av,r,7,0.30434782608695654
^av,t,2,0.08695652173913043
^av,u,1,0.043478260869565216
^av,y,1,0.043478260869565216
^ay,d,1,0.14285714285714285
^ay,n,1,0.14285714285714285
^ay,v,5,0.7142857142857143
^az,a,2,0.25
^az,h,1,0.125
^az,o,5,0.625
^ba,b,53,0.1572700296735905
^ba,c,7,0.020771513353115726
^ba,d,5,0.01483679525222552
^ba,g,3,0.008902077151335312
^ba,h,21,0.06231454005934718
^ba,i,14,0.04154302670623145
^ba,j,1,0.002967359050445104
^ba,k,36,0.10682492581602374
^ba,l,50,0.14836795252225518
^ba,n,14,0.04154302670623145
^ba,p,1,0.002967359050445104
^ba,r,61,0.18100890207715134
^ba,s,24,0.0712166172106825
^ba,t,22,0.06528189910979229
^ba,v,1,0.002967359050445104
^ba,y,8,0.02373887240356083
^ba,z,16,0.04747774480712166
^bd,z,1,1
^be,b,1,0.0036363636363636364
^be,c,2,0.007272727272727273
^be,d,5,0.01818181818181818
^be,g,2,0.007272727272727273
^be,h,2,0.007272727272727273
^be,i,3,0.01090909090909091
^be,k,6,0.02181818181818182
^be,l,36,0.13090909090909092
^be,n,13,0.04727272727272727
^be,o,1,0.0036363636363636364
^be,r,142,0.5163636363636364
^be,s,20,0.07272727272727272
^be,t,2,0.007272727272727273
^be,z,40,0.14545454545454545
^bi,b,2,0.012903225806451613
^bi,d,6,0.03870967741935484
^bi,h,3,0.01935483870967742
^bi,i,3,0.01935483870967742
^bi,l,111,0.7161290322580646
^bi,n,2,0.012903225806451613
^bi,o,1,0.0064516129032258064
^bi,r,11,0.07096774193548387
^bi,s,8,0.05161290322580645
^bi,t,2,0.012903225806451613
^bi,u,1,0.0064516129032258064
^bi,y,3,0.01935483870967742
^bi,z,2,0.012903225806451613
^bl,a,14,0.3684210526315789
^bl,e,2,0.05263157894736842
^bl,i,7,0.18421052631578946
^bl,o,3,0.07894736842105263
^bl,u,1,0.02631578947368421
^bl,y,11,0.2894736842105263
^bo,b,32,0.09495548961424333
^bo,c,9,0.026706231454005934
^bo,d,6,0.017804154302670624
^bo,e,1,0.002967359050445104
^bo,g,19,0.05637982195845697
^bo,h,41,0.12166172106824925
^bo,i,13,0.03857566765578635
^bo,k,13,0.03857566765578635
^bo,l,39,0.11572700296735905
^bo,m,1,0.002967359050445104
^bo,n,19,0.05637982195845697
^bo,r,101,0.2997032640949555
^bo,s,6,0.017804154302670624
^bo,t,9,0.026706231454005934
^bo,u,1,0.002967359050445104
^bo,v,8,0.02373887240356083
^bo,y,7,0.020771513353115726
^bo,z,12,0.03560830860534125
^br,a,39,0.2932330827067669
^br,e,7,0.05263157894736842
^br,i,14,0.10526315789473684
^br,o,34,0.2556390977443609
^br,u,19,0.14285714285714285
^br,y,20,0.15037593984962405
^bu,b,9,0.03435114503816794
^bu,c,11,0.04198473282442748
^bu,d,44,0.16793893129770993
^bu,g,4,0.015267175572519083
^bu,h,16,0.061068702290076333
^bu,i,7,0.026717557251908396
^bu,k,32,0.12213740458015267
^bu,l,22,0.08396946564885496
^bu,n,8,0.030534351145038167
^bu,r,51,0.1946564885496183
^bu,s,7,0.026717557251908396
^bu,t,29,0.11068702290076336
^bu,v,1,0.003816793893129771
^bu,y,1,0.003816793893129771
^bu,z,20,0.07633587786259542
^by,a,3,0.05555555555555555
^by,b,2,0.037037037037037035
^by,c,5,0.09259259259259259
^by,k,10,0.18518518518518517
^by,l,4,0.07407407407407407
^by,r,3,0.05555555555555555
^by,s,22,0.4074074074074074
^by,t,5,0.09259259259259259
^bz,h,2,0.5
^bz,i,1,0.25
^bz,o,1,0.25
^ca,l,1,0.5
^ca,n,1,0.5
^ce,t,1,1
^ch,a,63,0.1293634496919918
^ch,e,248,0.5092402464065708
^ch,i,13,0.026694045174537988
^ch,k,5,0.01026694045174538
^ch,m,4,0.008213552361396304
^ch,o,72,0.14784394250513347
^ch,r,1,0.002053388090349076
^ch,u,51,0.10472279260780287
^ch,y,30,0.061601642710472276
^ci,f,1,0.3333333333333333
^ci,r,1,0.3333333333333333
^ci,t,1,0.3333333333333333
^co,n,1,0.5
^co,s,1,0.5
^cr,i,1,1
^cu,j,1,1
^da,b,1,0.014084507042253521
^da,c,6,0.08450704225352113
^da,d,1,0.014084507042253521
^da,j,1,0.014084507042253521
^da,k,5,0.07042253521126761
^da,l,11,0.15492957746478872
^da,m,1,0.014084507042253521
^da,n,16,0.22535211267605634
^da,r,7,0.09859154929577464
^da,s,7,0.09859154929577464
^da,t,6,0.08450704225352113
^da,v,9,0.1267605633802817
^de,b,4,0.025806451612903226
^de,d,2,0.012903225806451613
^de,f,1,0.0064516129032258064
^de,h,3,0.01935483870967742
^de,i,3,0.01935483870967742
^de,k,4,0.025806451612903226
^de,l,6,0.03870967741935484
^de,m,36,0.23225806451612904
^de,n,10,0.06451612903225806
^de,p,3,0.01935483870967742
^de,r,64,0.4129032258064516
^de,s,11,0.07096774193548387
^de,t,2,0.012903225806451613
^de,v,6,0.03870967741935484
^di,a,13,0.21666666666666667
^di,b,9,0.15
^di,c,1,0.016666666666666666
^di,d,10,0.16666666666666666
^di,h,6,0.1
^di,i,1,0.016666666666666666
^di,k,2,0.03333333333333333
^di,l,4,0.06666666666666667
^di,n,1,0.016666666666666666
^di,o,1,0.016666666666666666
^di,p,1,0.016666666666666666
^di,s,1,0.016666666666666666
^di,t,1,0.016666666666666666
^di,u,2,0.03333333333333333
^di,v,6,0.1
^di,y,1,0.016666666666666666
^dm,i,6,0.3333333333333333
^dm,u,2,0.1111111111111111
^dm,y,10,0.5555555555555556
^dn,e,2,0.10526315789473684
^dn,i,17,0.8947368421052632
^do,b,64,0.27586206896551724
^do,c,1,0.004310344827586207
^do,h,1,0.004310344827586207
^do,i,1,0.004310344827586207
^do,k,6,0.02586206896551724
^do,l,40,0.1724137931034483
^do,m,25,0.10775862068965517
^do,n,15,0.06465517241379311
^do,p,1,0.004310344827586207
^do,r,30,0.12931034482758622
^do,s,5,0.021551724137931036
^do,t,2,0.008620689655172414
^do,u,1,0.004310344827586207
^do,v,38,0.16379310344827586
^do,z,2,0.008620689655172414
^dr,a,23,0.3150684931506849
^dr,e,7,0.0958904109589041
^dr,i,4,0.0547945205479452
^dr,o,20,0.273972602739726
^dr,u,16,0.2191780821917808
^dr,y,3,0.0410958904109589
^du,b,64,0.5079365079365079
^du,c,1,0.007936507936507936
^du,d,12,0.09523809523809523
^du,h,1,0.007936507936507936
^du,k,6,0.047619047619047616
^du,l,4,0.031746031746031744
^du,m,9,0.07142857142857142
^du,n,14,0.1111111111111111
^du,p,2,0.015873015873015872
^du,r,7,0.05555555555555555
^du,s,5,0.03968253968253968
^du,v,1,0.007936507936507936
^dv,a,1,0.058823529411764705
^dv,i,4,0.23529411764705882
^dv,o,11,0.6470588235294118
^dv,u,1,0.058823529411764705
^dy,a,6,0.15384615384615385
^dy,b,3,0.07692307692307693
^dy,c,2,0.05128205128205128
^dy,d,1,0.02564102564102564
^dy,i,1,0.02564102564102564
^dy,k,7,0.1794871794871795
^dy,l,1,0.02564102564102564
^dy,m,8,0.20512820512820512
^dy,n,1,0.02564102564102564
