prefix,next_char,count,prob
^ku,b,1,1
^la,a,2,0.14285714285714285
^la,l,1,0.07142857142857142
^la,m,2,0.14285714285714285
^la,n,5,0.35714285714285715
^la,r,1,0.07142857142857142
^la,s,1,0.07142857142857142
^la,u,2,0.14285714285714285
^lc,k,1,1
^le,e,1,0.07142857142857142
^le,h,1,0.07142857142857142
^le,i,2,0.14285714285714285
^le,l,5,0.35714285714285715
^le,n,2,0.14285714285714285
^le,p,1,0.07142857142857142
^le,u,1,0.07142857142857142
^le,v,1,0.07142857142857142
^li,e,2,0.2222222222222222
^li,l,1,0.1111111111111111
^li,m,2,0.2222222222222222
^li,n,2,0.2222222222222222
^li,p,1,0.1111111111111111
^li,v,1,0.1111111111111111
^lo,e,1,0.25
^lo,n,1,0.25
^lo,o,1,0.25
^lo,r,1,0.25
^lr,e,1,1
^lu,l,2,0.6666666666666666
^lu,x,1,0.3333333333333333
^ma,a,1,0.07142857142857142
^ma,c,1,0.07142857142857142
^ma,m,1,0.07142857142857142
^ma,n,2,0.14285714285714285
^ma,r,6,0.42857142857142855
^ma,s,2,0.14285714285714285
^ma,u,1,0.07142857142857142
^me,c,1,0.07142857142857142
^me,d,2,0.14285714285714285
^me,i,1,0.07142857142857142
^me,n,1,0.07142857142857142
^me,r,7,0.5
^me,s,1,0.07142857142857142
^me,y,1,0.07142857142857142
^mi,c,3,0.5
^mi,e,2,0.3333333333333333
^mi,s,1,0.16666666666666666
^ml,l,2,1
^mn,s,2,1
^mo,e,3,0.42857142857142855
^mo,m,1,0.14285714285714285
^mo,n,1,0.14285714285714285
^mo,s,1,0.14285714285714285
^mo,u,1,0.14285714285714285
^mu,h,1,0.5
^mu,n,1,0.5
^na,c,1,0.3333333333333333
^na,g,1,0.3333333333333333
^na,p,1,0.3333333333333333
^ne,i,6,0.6666666666666666
^ne,u,3,0.3333333333333333
^ni,e,10,1
^no,c,1,0.125
^no,e,3,0.375
^no,m,1,0.125
^no,s,1,0.125
^no,t,1,0.125
^no,u,1,0.125
^ob,e,11,1
^oe,n,1,0.3333333333333333
^oe,s,1,0.3333333333333333
^oe,t,1,0.3333333333333333
^oh,l,1,1
^ol,i,1,0.5
^ol,m,1,0.5
^op,e,1,1
^os,p,1,0.5
^os,w,1,0.5
^pa,f,1,0.25
^pa,l,1,0.25
^pa,r,2,0.5
^pe,c,1,0.25
^pe,p,1,0.25
^pe,r,1,0.25
^pe,t,1,0.25
^pf,a,1,1
^pi,n,1,0.5
^pi,s,1,0.5
^pl,a,2,0.6666666666666666
^pl,e,1,0.3333333333333333
^po,m,1,0.25
^po,n,1,0.25
^po,t,1,0.25
^po,u,1,0.25
^pr,a,1,0.5
^pr,e,1,0.5
^pt,a,1,0.5
^pt,r,1,0.5
^pu,l,1,0.5
^pu,t,1,0.5
^ra,e,1,0.3333333333333333
^ra,m,2,0.6666666666666666
^re,c,3,0.21428571428571427
^re,d,1,0.07142857142857142
^re,i,5,0.35714285714285715
^re,m,3,0.21428571428571427
^re,u,2,0.14285714285714285
^ri,e,1,0.2
^ri,n,2,0.4
^ri,p,2,0.4
^ro,d,6,0.35294117647058826
^ro,e,3,0.17647058823529413
^ro,l,3,0.17647058823529413
^ro,o,2,0.11764705882352941
^ro,s,1,0.058823529411764705
^ro,u,2,0.11764705882352941
^ru,e,1,0.3333333333333333
^ru,m,2,0.6666666666666666
^sa,e,1,0.16666666666666666
^sa,n,2,0.3333333333333333
^sa,s,1,0.16666666666666666
^sa,u,1,0.16666666666666666
^sa,v,1,0.16666666666666666
^sc,h,36,1
^se,i,1,0.16666666666666666
^se,l,2,0.3333333333333333
^se,n,2,0.3333333333333333
^se,p,1,0.16666666666666666
^si,e,1,0.25
^si,m,3,0.75
^so,l,1,0.3333333333333333
^so,m,1,0.3333333333333333
^so,n,1,0.3333333333333333
^sp,r,1,1
^st,a,2,0.15384615384615385
^st,e,5,0.38461538461538464
^st,o,3,0.23076923076923078
^st,r,2,0.15384615384615385
^st,u,1,0.07692307692307693
^su,r,1,1
^sy,r,2,1
^ta,d,1,0.25
^ta,n,1,0.25
^ta,r,1,0.25
^ta,t,1,0.25
^th,i,1,1
^ti,n,2,1
^to,c,1,0.5
^to,m,1,0.5
^tr,e,1,0.25
^tr,i,1,0.25
^tr,o,2,0.5
^tt,a,1,0.5
^tt,e,1,0.5
^tu,b,1,0.3333333333333333
^tu,n,1,0.3333333333333333
^tu,r,1,0.3333333333333333
^ue,b,1,0.3333333333333333
^ue,c,1,0.3333333333333333
^ue,r,1,0.3333333333333333
^un,i,1,0.3333333333333333
^un,t,2,0.6666666666666666
^ur,e,1,0.5
^ur,s,1,0.5
^us,e,1,1
^ve,s,1,1
^vi,a,1,0.5
^vi,c,1,0.5
^vu,g,1,1
^wa,h,2,0.13333333333333333
^wa,k,1,0.06666666666666667
^wa,l,6,0.4
^wa,n,1,0.06666666666666667
^wa,r,2,0.13333333333333333
^wa,s,1,0.06666666666666667
^wa,t,2,0.13333333333333333
^we,b,1,0.05
^we,c,1,0.05
^we,i,10,0.5
^we,l,5,0.25
^we,m,1,0.05
^we,y,2,0.1
^wi,c,2,0.18181818181818182
^wi,l,5,0.45454545454545453
^wi,n,4,0.36363636363636365
^wo,b,1,0.125
^wo,l,5,0.625
^wo,r,1,0.125
^wo,u,1,0.125
^wu,e,1,1
^ya,s,1,1
^za,a,1,0.5
^za,e,1,0.5
^zi,t,1,1
aac,h,19,1
aal,b,1,0.5
aal,g,1,0.5
aan,g,3,0.75
aan,s,1,0.25
aar,d,3,1
aas,s,1,1
aba,c,2,1
abw,e,1,1
ach,$,61,0.8840579710144928
ach,e,3,0.043478260869565216
ach,i,1,0.014492753623188406
ach,t,4,0.057971014492753624
aci,r,1,1
ack,e,1,1
aco,b,1,1
ade,l,1,1
adl,e,1,1
adt,b,1,1
aec,h,1,1
aek,a,1,1
ael,b,1,1
aem,e,1,1
aep,e,1,1
aer,e,2,1
aes,b,1,0.3333333333333333
aes,f,1,0.3333333333333333
aes,s,1,0.3333333333333333
aeu,l,1,1
afe,b,1,1
aff,$,56,0.9491525423728814
aff,b,1,0.01694915254237288
aff,e,1,0.01694915254237288
aff,i,1,0.01694915254237288
age,$,3,0.5
age,l,1,0.16666666666666666
age,m,1,0.16666666666666666
age,n,1,0.16666666666666666
ahl,$,3,0.5
ahl,e,2,0.3333333333333333
ahl,h,1,0.16666666666666666
ahn,$,1,1
aic,h,2,1
aid,e,1,1
ain,$,2,0.3333333333333333
ain,e,4,0.6666666666666666
air,$,1,0.5
air,e,1,0.5
ais,c,2,1
ake,l,3,0.6
ake,n,1,0.2
ake,r,1,0.2
alb,a,2,0.6666666666666666
alb,o,1,0.3333333333333333
ald,$,8,0.6666666666666666
ald,b,3,0.25
ald,h,1,0.08333333333333333
ale,b,1,0.3333333333333333
ale,r,2,0.6666666666666666
alf,e,1,1
alg,e,1,1
alh,e,1,1
ali,e,1,0.5
ali,n,1,0.5
alk,e,1,1
all,$,3,0.375
all,e,5,0.625
alm,u,1,1
alr,o,1,1
als,c,1,0.5
als,d,1,0.5
alt,$,1,0.25
alt,l,1,0.25
alt,r,1,0.25
alt,w,1,0.25
alz,e,1,0.5
alz,i,1,0.5
ama,d,1,1
amb,e,1,0.3333333333333333
amb,o,1,0.3333333333333333
amb,r,1,0.3333333333333333
ame,l,1,0.25
ame,r,1,0.25
ame,s,2,0.5
amh,a,1,1
ami,v,1,1
amm,$,1,1
amp,a,3,0.75
amp,s,1,0.25
ana,c,1,1
and,$,2,0.18181818181818182
and,e,6,0.5454545454545454
and,h,1,0.09090909090909091
and,s,1,0.09090909090909091
and,w,1,0.09090909090909091
ane,b,1,0.3333333333333333
ane,m,1,0.3333333333333333
ane,r,1,0.3333333333333333
ang,$,1,0.011111111111111112
ang,e,89,0.9888888888888889
ank,e,2,1
ann,e,3,0.75
ann,t,1,0.25
ans,b,1,0.5
ans,e,1,0.5
ant,e,2,1
anv,e,2,1
anz,e,1,1
ape,l,1,0.3333333333333333
ape,n,2,0.6666666666666666
aph,o,1,1
apo,l,1,1
app,$,2,1
apw,e,1,1
ara,g,2,1
arb,a,1,0.3333333333333333
arb,e,1,0.3333333333333333
arb,o,1,0.3333333333333333
arc,$,1,0.5
arc,h,1,0.5
ard,$,3,0.6
ard,m,1,0.2
ard,t,1,0.2
are,$,1,0.5
are,l,1,0.5
ari,e,1,1
ark,$,2,0.6666666666666666
ark,e,1,0.3333333333333333
arl,a,1,1
arm,$,1,1
arn,a,1,0.5
arn,i,1,0.5
aro,c,1,1
ars,c,1,0.5
ars,d,1,0.5
art,e,1,0.5
art,h,1,0.5
arx,b,1,1
asa,u,1,1
asb,e,1,1
asc,h,5,1
ash,a,1,1
asp,e,2,1
ass,$,1,0.07142857142857142
ass,e,11,0.7857142857142857
ass,g,1,0.07142857142857142
ass,i,1,0.07142857142857142
ast,e,1,1
ate,n,1,1
atr,a,1,1
ats,c,2,1
att,e,2,1
atz,$,1,0.5
atz,b,1,0.5
aue,r,1,1
auf,f,1,0.5
auf,o,1,0.5
aul,$,2,0.5
aul,i,1,0.25
aul,u,1,0.25
aun,d,2,1
aup,e,1,1
aus,$,1,0.08333333333333333
aus,d,1,0.08333333333333333
aus,e,9,0.75
aus,h,1,0.08333333333333333
aut,b,1,0.2
aut,c,1,0.2
aut,e,2,0.4
aut,h,1,0.2
auv,a,1,1
aux,$,2,1
ave,l,1,1
avi,g,1,1
axw,e,1,1
ayl,$,1,1
baa,c,18,1
bac,h,30,1
bam,b,1,1
ban,z,1,1
bas,b,1,0.25
bas,c,2,0.5
bas,t,1,0.25
bat,s,1,1
bav,i,1,1
bea,u,1,1
bec,h,5,0.8333333333333334
bec,k,1,0.16666666666666666
beg,g,1,1
beh,l,1,1
bei,d,1,0.25
bei,l,1,0.25
bei,n,1,0.25
bei,r,1,0.25
bel,a,1,0.16666666666666666
bel,l,2,0.3333333333333333
bel,s,1,0.16666666666666666
bel,v,2,0.3333333333333333
ben,a,1,0.5
ben,b,1,0.5
ber,a,1,0.025
ber,b,1,0.025
ber,c,2,0.05
ber,d,2,0.05
ber,e,2,0.05
ber,f,1,0.025
ber,g,17,0.425
ber,h,1,0.025
ber,i,2,0.05
ber,l,1,0.025
ber,p,1,0.025
ber,s,6,0.15
ber,t,2,0.05
ber,w,1,0.025
bet,t,6,0.8571428571428571
bet,z,1,0.14285714285714285
bey,r,1,1
bic,h,4,1
bie,r,22,1
big,e,1,0.5
big,o,1,0.5
bil,$,1,0.2
bil,l,3,0.6
bil,s,1,0.2
bin,s,1,1
bir,e,1,0.5
bir,t,1,0.5
bis,c,1,0.3333333333333333
bis,h,1,0.3333333333333333
bis,s,1,0.3333333333333333
biv,a,1,0.5
biv,e,1,0.5
biw,e,2,0.6666666666666666
biw,i,1,0.3333333333333333
bla,n,1,0.5
bla,s,1,0.5
ble,e,1,1
blu,m,1,1
boc,k,2,1
boe,s,24,0.96
boe,v,1,0.04
bof,f,1,1
boh,e,1,1
bom,b,1,1
bon,n,2,1
bor,n,13,1
bou,c,1,0.03571428571428571
bou,d,2,0.07142857142857142
bou,f,1,0.03571428571428571
bou,l,1,0.03571428571428571
bou,m,1,0.03571428571428571
bou,r,20,0.7142857142857143
bou,s,2,0.07142857142857142
box,h,1,1
bra,c,1,0.125
bra,k,1,0.125
bra,m,1,0.125
bra,n,4,0.5
bra,t,1,0.125
brc,h,1,1
bre,c,1,0.125
bre,d,2,0.25
bre,i,3,0.375
bre,l,1,0.125
bre,s,1,0.125
bri,d,1,0.3333333333333333
bri,l,1,0.3333333333333333
bri,n,1,0.3333333333333333
bro,d,1,0.25
bro,u,3,0.75
bru,c,2,1
bsa,n,1,1
bsb,i,1,1
bsc,h,1,1
buc,h,2,1
bud,e,2,1
bue,r,1,1
bur,$,1,0.25
bur,a,1,0.25
bur,d,1,0.25
bur,m,1,0.25
bus,c,4,1
buu,r,1,1
bwe,i,1,1
bze,b,1,1
cal,m,1,1
can,a,1,0.5
can,g,1,0.5
cap,$,1,0.5
cap,e,1,0.5
car,e,1,1
cen,t,1,1
ces,s,1,1
cha,m,1,0.25
cha,n,1,0.25
cha,r,2,0.5
chb,a,7,0.7777777777777778
chb,e,2,0.2222222222222222
chd,a,1,0.3333333333333333
chd,o,2,0.6666666666666666
che,b,1,0.013513513513513514
che,c,2,0.02702702702702703
che,i,29,0.3918918918918919
che,l,6,0.08108108108108109
che,m,1,0.013513513513513514
che,n,11,0.14864864864864866
che,r,15,0.20270270270270271
che,t,5,0.06756756756756757
che,u,4,0.05405405405405406
chh,a,6,0.75
chh,o,2,0.25
chi,e,3,0.42857142857142855
chi,f,1,0.14285714285714285
chi,l,1,0.14285714285714285
chi,m,1,0.14285714285714285
chi,v,1,0.14285714285714285
chl,a,2,0.15384615384615385
chl,e,6,0.46153846153846156
chl,i,5,0.38461538461538464
chm,e,1,0.3333333333333333
chm,i,1,0.3333333333333333
chm,t,1,0.3333333333333333
chn,e,1,1
cho,c,1,0.2
cho,e,1,0.2
cho,o,1,0.2
cho,r,1,0.2
cho,u,1,0.2
chp,e,1,1
chr,a,1,0.25
chr,i,1,0.25
chr,o,2,0.5
cht,$,8,0.3333333333333333
cht,e,12,0.5
cht,g,1,0.041666666666666664
cht,h,1,0.041666666666666664
cht,m,1,0.041666666666666664
cht,u,1,0.041666666666666664
chu,l,1,0.5
chu,t,1,0.5
chw,a,1,0.14285714285714285
chw,e,5,0.7142857142857143
chw,i,1,0.14285714285714285
cin,q,1,1
cir,i,1,1
cka,n,1,1
cke,b,1,0.05263157894736842
cke,i,1,0.05263157894736842
cke,l,7,0.3684210526315789
cke,m,1,0.05263157894736842
cke,n,4,0.21052631578947367
cke,r,5,0.2631578947368421
ckh,o,1,1
cki,n,1,1
ckm,i,2,0.6666666666666666
ckm,u,1,0.3333333333333333
ckr,a,1,1
ckt,$,1,1
ckw,e,1,1
cla,i,1,0.3333333333333333
cla,u,2,0.6666666666666666
cle,m,2,0.5
cle,r,2,0.5
clo,s,1,1
cob,s,1,1
col,b,1,0.25
col,m,2,0.5
col,s,1,0.25
con,s,2,0.6666666666666666
con,t,1,0.3333333333333333
cor,n,2,1
cra,n,1,0.5
cra,u,1,0.5
cre,n,1,1
cru,c,1,1
dah,l,3,1
dal,$,1,0.25
dal,h,1,0.25
dal,l,2,0.5
dan,g,22,1
dau,n,1,1
dba,c,2,1
dbi,e,1,0.5
dbi,l,1,0.5
dbo,e,1,1
dbr,a,1,0.5
dbr,e,1,0.5
dbu,s,1,1
dei,f,1,1
del,$,5,0.29411764705882354
